MEROPS_family	domain_name	5mSIPHEX1_0	5mSIPHEX1_1	5mSIPHEX1_10	5mSIPHEX1_11	5mSIPHEX1_13	5mSIPHEX1_18	5mSIPHEX1_19	5mSIPHEX1_25	5mSIPHEX1_26	5mSIPHEX1_32	5mSIPHEX1_33	5mSIPHEX1_37	5mSIPHEX1_8	5mSIPHEX1_9	5mSIPHEX2_10	5mSIPHEX2_14	5mSIPHEX2_16	5mSIPHEX2_18	5mSIPHEX2_25	5mSIPHEX2_3	5mSIPHEX2_5	5mSIPHEX2_7	700mSIPHEX1_0	700mSIPHEX1_1	700mSIPHEX1_12	700mSIPHEX1_15	700mSIPHEX1_17	700mSIPHEX1_18	700mSIPHEX1_2	700mSIPHEX1_20	700mSIPHEX1_3	700mSIPHEX1_8	700mSIPHEX2_13	700mSIPHEX2_14	700mSIPHEX2_16	700mSIPHEX2_21	700mSIPHEX2_22	700mSIPHEX2_23	700mSIPHEX2_24	700mSIPHEX2_9
CTP synthetase | Roseobacter sp. MED193 | C26.964	MER0450062	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
CTP synthetase | Roseobacter sp. SK209-2-6 | C26.964	MER0449932	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
CTP synthetase | Ruegeria sp. R11 | C26.964	MER0448767	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
CTP synthetase | Silicibacter sp. TM1040 | C26.964	MER0449375	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
CTP synthetase | Silicibacter sp. TrichCH4B | C26.964	MER0449345	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0068667	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475283	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475293	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475311	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475313	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475420	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475475	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0504420	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
FtsH peptidase | Leisingera methylohalidivorans | M41.001	MER0504438	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
GMP synthase |  | C26.957	MER0443696	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
GMP synthase | Phaeobacter gallaeciensis | C26.957	MER0443778	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
GMP synthase | Roseobacter sp. MED193 | C26.957	MER0443807	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
GMP synthase | Ruegeria sp. R11 | C26.957	MER0443673	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HslV component of HslUV peptidase | Phaeobacter gallaeciensis | T01.006	MER0123909	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HslV component of HslUV peptidase | Roseobacter sp. MED193 | T01.006	MER0060817	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HslV component of HslUV peptidase | Roseobacter sp. SK209-2-6 | T01.006	MER0144858	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HslV component of HslUV peptidase | Ruegeria sp. R11 | T01.006	MER0161657	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HslV component of HslUV peptidase | Silicibacter sp. TM1040 | T01.006	MER0049036	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HslV component of HslUV peptidase | Silicibacter sp. TrichCH4B | T01.006	MER0238777	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase |  | S16.001	MER0166787	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase | Leisingera methylohalidivorans | S16.001	MER0504419	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase | Phaeobacter gallaeciensis | S16.001	MER0120472	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase | Roseobacter sp. MED193 | S16.001	MER0060816	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase | Roseobacter sp. SK209-2-6 | S16.001	MER0108886	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase | Ruegeria sp. R11 | S16.001	MER0162083	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase | Silicibacter sp. TM1040 | S16.001	MER0055529	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Lon-A peptidase | Silicibacter sp. TrichCH4B | S16.001	MER0360381	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Mername-AA292 peptidase | Roseobacter sp. MED193 | M23.009	MER0063814	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
RC1339 g.p. | {Rickettsia conorii} | A32.002	MER0241785	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TRP3 protein | Roseobacter sp. MED193 | C26.959	MER0435972	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TldD peptidase | {Escherichia coli} | M103.001	MER0172540	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
YMXG peptidase | Roseobacter sp. MED193 | M16.019	MER0063068	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
amidophosphoribosyltransferase precursor | Roseobacter sp. MED193 | C44.001	MER0117256	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
amidophosphoribosyltransferase precursor | Roseobacter sp. SK209-2-6 | C44.001	MER0124328	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
cephalosporin C acylase precursor | Roseobacter sp. MED193 | S45.003	MER0109848	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Leisingera methylohalidivorans | M38.973	MER0504399	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Leisingera sp. ANG-M1 | M38.973	MER0863851	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Leisingera sp. ANG-M7 | M38.973	MER0874569	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Leisingera sp. ANG-Vp | M38.973	MER0864882	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Leisingera sp. ANG1 | M38.973	MER0870488	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Phaeobacter gallaeciensis | M38.973	MER0506783	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Phaeobacter inhibens | M38.973	MER0868294	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Ruegeria sp. R11 | M38.973	MER0861072	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
dihydropyrimidinase | Silicibacter sp. TM1040 | M38.973	MER0068881	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
esterase EstB | Roseobacter sp. MED193 | S12.950	MER0420684	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family A8 unassigned peptidases | Roseobacter sp. MED193 | A08.UPW	MER0063242	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family C26 unassigned peptidases |  | C26.UPW	MER0441297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family C26 unassigned peptidases | Leisingera methylohalidivorans | C26.UPW	MER0504411	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0441800	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0444243	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0449330	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0451023	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0440935	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0443917	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0451209	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
family C26 unassigned peptidases | Silicibacter pomeroyi | C26.UPW	MER0068785	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family C26 unassigned peptidases | Silicibacter sp. TrichCH4B | C26.UPW	MER0440972	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family C44 non-peptidase homologues | Roseobacter sp. MED193 | C44.UNW	MER0171024	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family C56 non-peptidase homologues | Roseobacter sp. MED193 | C56.UNW	MER0170748	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family C56 non-peptidase homologues | Roseobacter sp. MED193 | C56.UNW	MER0172758	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family I87 unassigned peptidase inhibitors | Leisingera sp. ANG-M1 | I87.UPW	MER0805410	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family I87 unassigned peptidase inhibitors | Roseobacter sp. MED193 | I87.UPW	MER0799849	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family I87 unassigned peptidase inhibitors | Roseobacter sp. SK209-2-6 | I87.UPW	MER0802322	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M103 non-peptidase homologues | Roseobacter sp. MED193 | M103.UNW	MER0105766	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M17 unassigned peptidases | Roseobacter sp. MED193 | M17.UPW	MER0083398	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M20 unassigned peptidases | Leisingera methylohalidivorans | M20.UPW	MER0504398	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M20 unassigned peptidases | Roseobacter sp. MED193 | M20.UPW	MER0063555	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0117255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0118055	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0125849	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0171145	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family M24 non-peptidase homologues | Phaeobacter gallaeciensis | M24.UNW	MER0483569	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M24 non-peptidase homologues | Roseobacter sp. MED193 | M24.UNW	MER0083406	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
family M24 non-peptidase homologues | Roseobacter sp. MED193 | M24.UNW	MER0483531	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
family M24 non-peptidase homologues | Ruegeria sp. R11 | M24.UNW	MER0483720	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M32 unassigned peptidases | Roseobacter sp. MED193 | M32.UPW	MER0083399	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M32 unassigned peptidases | Roseobacter sp. MedPE-SWde | M32.UPW	MER1018912	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M38 unassigned peptidases | Silicibacter pomeroyi | M38.UPW	MER0174358	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M41 unassigned peptidases |  | M41.UPW	MER0141550	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M41 unassigned peptidases | Leisingera sp. ANG-M1 | M41.UPW	MER0878563	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M41 unassigned peptidases | Leisingera sp. ANG-M7 | M41.UPW	MER0875541	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M41 unassigned peptidases | Leisingera sp. ANG-Vp | M41.UPW	MER0874167	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M41 unassigned peptidases | Leisingera sp. ANG1 | M41.UPW	MER0877701	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M41 unassigned peptidases | Roseobacter sp. MED193 | M41.UPW	MER0105571	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M41 unassigned peptidases | Roseobacter sp. SK209-2-6 | M41.UPW	MER0105606	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
family M50 unassigned peptidases | Roseobacter sp. MED193 | M50.UPW	MER0896353	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M74 unassigned peptidases | Roseobacter sp. MED193 | M74.UPW	MER0083403	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family M74 unassigned peptidases | Roseobacter sp. MedPE-SWde | M74.UPW	MER1263389	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S11 unassigned peptidases | Roseobacter sp. MED193 | S11.UPW	MER0083408	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases |  | S14.UPW	MER1319680	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
family S14 unassigned peptidases | Leisingera sp. ANG-M1 | S14.UPW	MER1017579	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Leisingera sp. ANG-M7 | S14.UPW	MER1015161	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Leisingera sp. ANG1 | S14.UPW	MER1015934	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Phaeobacter inhibens | S14.UPW	MER1015002	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Phaeobacter sp. S26 | S14.UPW	MER1017652	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Ponticoccus sp. UMTAT08 | S14.UPW	MER1013310	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Roseovarius mucosus | S14.UPW	MER1018706	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Roseovarius sp. HI0049 | S14.UPW	MER1320003	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S14 unassigned peptidases | Ruegeria mobilis | S14.UPW	MER1014161	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S15 non-peptidase homologues |  | S15.UNW	MER1019524	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	4	2	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
family S15 non-peptidase homologues | Roseovarius mucosus | S15.UNW	MER1019634	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S15 non-peptidase homologues | Roseovarius sp. 217 | S15.UNW	MER1026909	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S15 non-peptidase homologues | Roseovarius sp. BRH_c41 | S15.UNW	MER1024332	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S15 non-peptidase homologues | Sulfitobacter donghicola | S15.UNW	MER1024348	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S15 non-peptidase homologues | Tateyamaria sp. ANG-S1 | S15.UNW	MER1019708	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S15 unassigned peptidases | Roseobacter sp. MED193 | S15.UPW	MER1024636	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family S16 non-peptidase homologues | Leisingera sp. ANG-M1 | S16.UNW	MER1032087	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S16 non-peptidase homologues | Leisingera sp. ANG-M7 | S16.UNW	MER1030607	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
family S16 non-peptidase homologues | Leisingera sp. ANG-Vp | S16.UNW	MER1035785	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
