Scaffold_name	Bin_name	KO	Abundance
700mSIPHEX1_1_scaffold_94_c1_49	700mSIPHEX1_1	K01057	1
700mSIPHEX1_1_scaffold_94_c1_50	700mSIPHEX1_1	K00036	1
700mSIPHEX1_1_scaffold_94_c1_51	700mSIPHEX1_1	K07063	1
700mSIPHEX1_1_scaffold_94_c1_52	700mSIPHEX1_1	K06969	1
700mSIPHEX1_1_scaffold_94_c1_53	700mSIPHEX1_1	K01690	1
700mSIPHEX1_1_scaffold_94_c1_58	700mSIPHEX1_1	K00013	1
700mSIPHEX1_1_scaffold_94_c1_6	700mSIPHEX1_1	K01878	1
700mSIPHEX1_1_scaffold_94_c1_60	700mSIPHEX1_1	K00790	1
700mSIPHEX1_1_scaffold_94_c1_66	700mSIPHEX1_1	K03791	1
700mSIPHEX1_1_scaffold_94_c1_8	700mSIPHEX1_1	K01879	1
700mSIPHEX1_1_scaffold_94_c1_88	700mSIPHEX1_1	K06904	3
700mSIPHEX1_1_scaffold_94_c1_89	700mSIPHEX1_1	K26041	1
700mSIPHEX1_1_scaffold_94_c1_9	700mSIPHEX1_1	K00240	1
700mSIPHEX1_12_scaffold_14_c1_111	700mSIPHEX1_12	K22205	1
700mSIPHEX1_12_scaffold_14_c1_112	700mSIPHEX1_12	K06217	1
700mSIPHEX1_12_scaffold_14_c1_115	700mSIPHEX1_12	K01923	1
700mSIPHEX1_12_scaffold_14_c1_117	700mSIPHEX1_12	K03310	2
700mSIPHEX1_12_scaffold_14_c1_119	700mSIPHEX1_12	K00616	1
700mSIPHEX1_12_scaffold_14_c1_127	700mSIPHEX1_12	K22757	1
700mSIPHEX1_12_scaffold_14_c1_128	700mSIPHEX1_12	K14652	1
700mSIPHEX1_12_scaffold_14_c1_129	700mSIPHEX1_12	K07091	1
700mSIPHEX1_12_scaffold_14_c1_13	700mSIPHEX1_12	K02909	1
700mSIPHEX1_12_scaffold_14_c1_130	700mSIPHEX1_12	K03634	1
700mSIPHEX1_12_scaffold_14_c1_131	700mSIPHEX1_12	K03466	1
700mSIPHEX1_12_scaffold_14_c1_133	700mSIPHEX1_12	K11065	1
700mSIPHEX1_12_scaffold_14_c1_135	700mSIPHEX1_12	K03315	1
700mSIPHEX1_12_scaffold_14_c1_136	700mSIPHEX1_12	K21449	2
700mSIPHEX1_12_scaffold_14_c1_138	700mSIPHEX1_12	K03719	4
700mSIPHEX1_12_scaffold_14_c1_139	700mSIPHEX1_12	K07052	8
700mSIPHEX1_12_scaffold_14_c1_141	700mSIPHEX1_12	K18889	1
700mSIPHEX1_12_scaffold_14_c1_142	700mSIPHEX1_12	K00263	1
700mSIPHEX1_12_scaffold_14_c1_143	700mSIPHEX1_12	K03625	1
700mSIPHEX1_12_scaffold_14_c1_145	700mSIPHEX1_12	K03210	1
700mSIPHEX1_12_scaffold_14_c1_146	700mSIPHEX1_12	K18353	2
700mSIPHEX1_12_scaffold_14_c1_147	700mSIPHEX1_12	K02825	2
700mSIPHEX1_12_scaffold_14_c1_148	700mSIPHEX1_12	K00609	1
700mSIPHEX1_12_scaffold_14_c1_15	700mSIPHEX1_12	K07165	3
700mSIPHEX1_12_scaffold_14_c1_150	700mSIPHEX1_12	K00784	1
700mSIPHEX1_12_scaffold_14_c1_152	700mSIPHEX1_12	K00275	2
700mSIPHEX1_12_scaffold_14_c1_153	700mSIPHEX1_12	K08296	1
700mSIPHEX1_12_scaffold_14_c1_154	700mSIPHEX1_12	K00937	1
700mSIPHEX1_12_scaffold_14_c1_155	700mSIPHEX1_12	K01524	1
700mSIPHEX1_12_scaffold_14_c1_157	700mSIPHEX1_12	K06169	1
700mSIPHEX1_12_scaffold_14_c1_158	700mSIPHEX1_12	K02343	1
700mSIPHEX1_12_scaffold_14_c1_160	700mSIPHEX1_12	K00382	2
700mSIPHEX1_12_scaffold_14_c1_162	700mSIPHEX1_12	K07397	2
700mSIPHEX1_12_scaffold_14_c1_163	700mSIPHEX1_12	K07148	1
700mSIPHEX1_12_scaffold_14_c1_168	700mSIPHEX1_12	K03405	1
700mSIPHEX1_12_scaffold_14_c1_170	700mSIPHEX1_12	K00759	1
700mSIPHEX1_12_scaffold_14_c1_171	700mSIPHEX1_12	K01286	4
700mSIPHEX1_12_scaffold_14_c1_173	700mSIPHEX1_12	K01247	1
700mSIPHEX1_12_scaffold_14_c1_180	700mSIPHEX1_12	K02172	1
700mSIPHEX1_12_scaffold_14_c1_181	700mSIPHEX1_12	K02171	1
700mSIPHEX1_12_scaffold_14_c1_182	700mSIPHEX1_12	K01417	3
700mSIPHEX1_12_scaffold_14_c1_182	700mSIPHEX1_12	K20276	1
700mSIPHEX1_12_scaffold_14_c1_185	700mSIPHEX1_12	K01697	2
700mSIPHEX1_12_scaffold_14_c1_189	700mSIPHEX1_12	K12410	1
700mSIPHEX1_12_scaffold_14_c1_19	700mSIPHEX1_12	K03106	1
700mSIPHEX1_12_scaffold_14_c1_190	700mSIPHEX1_12	K00556	1
700mSIPHEX1_12_scaffold_14_c1_192	700mSIPHEX1_12	K06996	1
700mSIPHEX1_12_scaffold_14_c1_194	700mSIPHEX1_12	K05592	1
700mSIPHEX1_12_scaffold_14_c1_195	700mSIPHEX1_12	K01519	1
700mSIPHEX1_12_scaffold_14_c1_197	700mSIPHEX1_12	K00783	1
700mSIPHEX1_12_scaffold_14_c1_198	700mSIPHEX1_12	K00767	1
700mSIPHEX1_12_scaffold_14_c1_199	700mSIPHEX1_12	K07058	1
700mSIPHEX1_12_scaffold_14_c1_2	700mSIPHEX1_12	K03500	1
700mSIPHEX1_12_scaffold_14_c1_20	700mSIPHEX1_12	K01491	1
700mSIPHEX1_12_scaffold_14_c1_202	700mSIPHEX1_12	K04066	1
700mSIPHEX1_12_scaffold_14_c1_203	700mSIPHEX1_12	K02477	11
700mSIPHEX1_12_scaffold_14_c1_205	700mSIPHEX1_12	K02990	1
700mSIPHEX1_12_scaffold_14_c1_206	700mSIPHEX1_12	K02963	1
700mSIPHEX1_12_scaffold_14_c1_207	700mSIPHEX1_12	K02939	1
700mSIPHEX1_12_scaffold_14_c1_209	700mSIPHEX1_12	K10773	1
700mSIPHEX1_12_scaffold_14_c1_210	700mSIPHEX1_12	K03564	1
700mSIPHEX1_12_scaffold_14_c1_216	700mSIPHEX1_12	K06167	1
700mSIPHEX1_12_scaffold_14_c1_218	700mSIPHEX1_12	K06999	1
700mSIPHEX1_12_scaffold_14_c1_22	700mSIPHEX1_12	K00886	1
700mSIPHEX1_12_scaffold_14_c1_224	700mSIPHEX1_12	K09810	1
700mSIPHEX1_12_scaffold_14_c1_224	700mSIPHEX1_12	K02003	4
700mSIPHEX1_12_scaffold_14_c1_226	700mSIPHEX1_12	K07304	2
700mSIPHEX1_12_scaffold_14_c1_227	700mSIPHEX1_12	K01495	3
700mSIPHEX1_12_scaffold_14_c1_229	700mSIPHEX1_12	K01745	1
700mSIPHEX1_12_scaffold_14_c1_23	700mSIPHEX1_12	K06991	1
700mSIPHEX1_12_scaffold_14_c1_233	700mSIPHEX1_12	K03696	1
700mSIPHEX1_12_scaffold_14_c1_234	700mSIPHEX1_12	K02469	1
700mSIPHEX1_12_scaffold_14_c1_236	700mSIPHEX1_12	K20742	1
700mSIPHEX1_12_scaffold_14_c1_237	700mSIPHEX1_12	K00626	3
700mSIPHEX1_12_scaffold_14_c1_238	700mSIPHEX1_12	K07037	1
700mSIPHEX1_12_scaffold_14_c1_239	700mSIPHEX1_12	K11381	3
700mSIPHEX1_12_scaffold_14_c1_24	700mSIPHEX1_12	K01286	4
700mSIPHEX1_12_scaffold_14_c1_243	700mSIPHEX1_12	K03701	2
700mSIPHEX1_12_scaffold_14_c1_245	700mSIPHEX1_12	K09761	1
700mSIPHEX1_12_scaffold_14_c1_246	700mSIPHEX1_12	K25706	1
700mSIPHEX1_12_scaffold_14_c1_248	700mSIPHEX1_12	K00850	2
700mSIPHEX1_12_scaffold_14_c1_249	700mSIPHEX1_12	K00134	1
700mSIPHEX1_12_scaffold_14_c1_251	700mSIPHEX1_12	K09022	3
700mSIPHEX1_12_scaffold_14_c1_252	700mSIPHEX1_12	K04744	1
700mSIPHEX1_12_scaffold_14_c1_253	700mSIPHEX1_12	K01448	3
700mSIPHEX1_12_scaffold_14_c1_254	700mSIPHEX1_12	K02067	1
700mSIPHEX1_12_scaffold_14_c1_258	700mSIPHEX1_12	K08264	1
700mSIPHEX1_12_scaffold_14_c1_260	700mSIPHEX1_12	K01207	1
700mSIPHEX1_12_scaffold_14_c1_261	700mSIPHEX1_12	K00754	1
700mSIPHEX1_12_scaffold_14_c1_266	700mSIPHEX1_12	K01736	1
700mSIPHEX1_12_scaffold_14_c1_269	700mSIPHEX1_12	K01920	1
700mSIPHEX1_12_scaffold_14_c1_272	700mSIPHEX1_12	K09973	1
700mSIPHEX1_12_scaffold_14_c1_274	700mSIPHEX1_12	K07456	1
700mSIPHEX1_12_scaffold_14_c1_275	700mSIPHEX1_12	K03648	1
700mSIPHEX1_12_scaffold_14_c1_28	700mSIPHEX1_12	K06915	1
700mSIPHEX1_12_scaffold_14_c1_280	700mSIPHEX1_12	K03113	1
700mSIPHEX1_12_scaffold_14_c1_287	700mSIPHEX1_12	K01273	1
700mSIPHEX1_12_scaffold_14_c1_29	700mSIPHEX1_12	K09022	3
700mSIPHEX1_12_scaffold_14_c1_292	700mSIPHEX1_12	K03718	2
700mSIPHEX1_12_scaffold_14_c1_295	700mSIPHEX1_12	K01735	1
700mSIPHEX1_12_scaffold_14_c1_296	700mSIPHEX1_12	K00318	1
700mSIPHEX1_12_scaffold_14_c1_298	700mSIPHEX1_12	K00259	1
700mSIPHEX1_12_scaffold_14_c1_298	700mSIPHEX1_12	K00324	1
700mSIPHEX1_12_scaffold_14_c1_301	700mSIPHEX1_12	K06925	1
700mSIPHEX1_12_scaffold_14_c1_304	700mSIPHEX1_12	K06885	1
700mSIPHEX1_12_scaffold_14_c1_305	700mSIPHEX1_12	K02536	2
700mSIPHEX1_12_scaffold_14_c1_306	700mSIPHEX1_12	K16363	1
700mSIPHEX1_12_scaffold_14_c1_306	700mSIPHEX1_12	K02372	2
700mSIPHEX1_12_scaffold_14_c1_307	700mSIPHEX1_12	K00677	1
700mSIPHEX1_12_scaffold_14_c1_308	700mSIPHEX1_12	K02356	1
700mSIPHEX1_12_scaffold_14_c1_309	700mSIPHEX1_12	K02536	2
700mSIPHEX1_12_scaffold_14_c1_311	700mSIPHEX1_12	K01902	1
700mSIPHEX1_12_scaffold_14_c1_312	700mSIPHEX1_12	K00059	1
700mSIPHEX1_12_scaffold_14_c1_318	700mSIPHEX1_12	K00765	1
700mSIPHEX1_12_scaffold_14_c1_319	700mSIPHEX1_12	K00013	1
700mSIPHEX1_12_scaffold_14_c1_320	700mSIPHEX1_12	K00817	1
700mSIPHEX1_12_scaffold_14_c1_321	700mSIPHEX1_12	K01089	1
700mSIPHEX1_12_scaffold_14_c1_322	700mSIPHEX1_12	K02501	1
700mSIPHEX1_12_scaffold_14_c1_323	700mSIPHEX1_12	K01814	1
700mSIPHEX1_12_scaffold_14_c1_325	700mSIPHEX1_12	K02500	1
700mSIPHEX1_12_scaffold_14_c1_326	700mSIPHEX1_12	K11755	1
700mSIPHEX1_12_scaffold_14_c1_329	700mSIPHEX1_12	K09977	1
700mSIPHEX1_12_scaffold_14_c1_338	700mSIPHEX1_12	K00033	1
700mSIPHEX1_12_scaffold_14_c1_338	700mSIPHEX1_12	K00851	1
700mSIPHEX1_12_scaffold_14_c1_339	700mSIPHEX1_12	K06156	1
700mSIPHEX1_12_scaffold_14_c1_339	700mSIPHEX1_12	K03299	1
700mSIPHEX1_12_scaffold_14_c1_34	700mSIPHEX1_12	K03719	4
700mSIPHEX1_12_scaffold_14_c1_350	700mSIPHEX1_12	K01595	1
700mSIPHEX1_12_scaffold_14_c1_353	700mSIPHEX1_12	K21552	1
700mSIPHEX1_12_scaffold_14_c1_354	700mSIPHEX1_12	K07552	1
700mSIPHEX1_12_scaffold_14_c1_357	700mSIPHEX1_12	K07090	5
700mSIPHEX1_12_scaffold_14_c1_359	700mSIPHEX1_12	K07001	2
700mSIPHEX1_12_scaffold_14_c1_361	700mSIPHEX1_12	K09808	3
700mSIPHEX1_12_scaffold_14_c1_361	700mSIPHEX1_12	K02004	10
700mSIPHEX1_12_scaffold_14_c1_367	700mSIPHEX1_12	K03784	1
700mSIPHEX1_12_scaffold_14_c1_368	700mSIPHEX1_12	K01619	1
700mSIPHEX1_12_scaffold_14_c1_369	700mSIPHEX1_12	K03671	2
700mSIPHEX1_12_scaffold_14_c1_382	700mSIPHEX1_12	K07448	2
700mSIPHEX1_12_scaffold_14_c1_383	700mSIPHEX1_12	K07576	2
700mSIPHEX1_12_scaffold_14_c1_386	700mSIPHEX1_12	K03778	2
700mSIPHEX1_12_scaffold_14_c1_389	700mSIPHEX1_12	K15862	1
700mSIPHEX1_12_scaffold_14_c1_390	700mSIPHEX1_12	K00407	1
700mSIPHEX1_12_scaffold_14_c1_391	700mSIPHEX1_12	K00406	1
700mSIPHEX1_12_scaffold_14_c1_394	700mSIPHEX1_12	K09792	1
700mSIPHEX1_12_scaffold_14_c1_396	700mSIPHEX1_12	K02495	2
700mSIPHEX1_12_scaffold_14_c1_398	700mSIPHEX1_12	K06330	1
700mSIPHEX1_12_scaffold_14_c1_40	700mSIPHEX1_12	K05349	1
700mSIPHEX1_12_scaffold_14_c1_400	700mSIPHEX1_12	K01992	6
700mSIPHEX1_12_scaffold_14_c1_403	700mSIPHEX1_12	K02477	11
700mSIPHEX1_12_scaffold_14_c1_41	700mSIPHEX1_12	K06199	1
700mSIPHEX1_12_scaffold_14_c1_410	700mSIPHEX1_12	K13979	1
700mSIPHEX1_12_scaffold_14_c1_411	700mSIPHEX1_12	K04063	1
700mSIPHEX1_12_scaffold_14_c1_412	700mSIPHEX1_12	K10680	1
700mSIPHEX1_12_scaffold_14_c1_416	700mSIPHEX1_12	K01061	1
700mSIPHEX1_12_scaffold_14_c1_42	700mSIPHEX1_12	K01023	1
700mSIPHEX1_12_scaffold_14_c1_421	700mSIPHEX1_12	K00433	1
700mSIPHEX1_12_scaffold_14_c1_438	700mSIPHEX1_12	K01302	2
700mSIPHEX1_12_scaffold_14_c1_44	700mSIPHEX1_12	K01277	1
700mSIPHEX1_12_scaffold_14_c1_440	700mSIPHEX1_12	K02342	3
700mSIPHEX1_12_scaffold_14_c1_442	700mSIPHEX1_12	K06970	1
700mSIPHEX1_12_scaffold_14_c1_444	700mSIPHEX1_12	K06181	1
700mSIPHEX1_12_scaffold_14_c1_447	700mSIPHEX1_12	K03530	2
700mSIPHEX1_12_scaffold_14_c1_451	700mSIPHEX1_12	K22684	1
700mSIPHEX1_12_scaffold_14_c1_457	700mSIPHEX1_12	K03093	2
700mSIPHEX1_12_scaffold_14_c1_46	700mSIPHEX1_12	K09774	1
700mSIPHEX1_12_scaffold_14_c1_461	700mSIPHEX1_12	K12373	1
700mSIPHEX1_12_scaffold_14_c1_462	700mSIPHEX1_12	K06969	1
700mSIPHEX1_12_scaffold_14_c1_463	700mSIPHEX1_12	K08641	1
700mSIPHEX1_12_scaffold_14_c1_47	700mSIPHEX1_12	K01939	1
700mSIPHEX1_12_scaffold_14_c1_49	700mSIPHEX1_12	K01139	1
700mSIPHEX1_12_scaffold_14_c1_50	700mSIPHEX1_12	K07301	1
700mSIPHEX1_12_scaffold_14_c1_51	700mSIPHEX1_12	K03270	1
700mSIPHEX1_12_scaffold_14_c1_55	700mSIPHEX1_12	K01679	1
700mSIPHEX1_12_scaffold_14_c1_6	700mSIPHEX1_12	K03088	11
700mSIPHEX1_12_scaffold_14_c1_61	700mSIPHEX1_12	K02477	11
700mSIPHEX1_12_scaffold_14_c1_63	700mSIPHEX1_12	K04565	1
700mSIPHEX1_12_scaffold_14_c1_68	700mSIPHEX1_12	K00537	1
700mSIPHEX1_12_scaffold_14_c1_7	700mSIPHEX1_12	K11085	1
700mSIPHEX1_12_scaffold_14_c1_70	700mSIPHEX1_12	K02836	1
700mSIPHEX1_12_scaffold_14_c1_72	700mSIPHEX1_12	K01620	1
700mSIPHEX1_12_scaffold_14_c1_73	700mSIPHEX1_12	K03286	6
700mSIPHEX1_12_scaffold_14_c1_74	700mSIPHEX1_12	K07052	8
700mSIPHEX1_12_scaffold_14_c1_75	700mSIPHEX1_12	K01951	1
700mSIPHEX1_12_scaffold_14_c1_78	700mSIPHEX1_12	K09924	1
700mSIPHEX1_12_scaffold_14_c1_8	700mSIPHEX1_12	K01835	1
700mSIPHEX1_12_scaffold_14_c1_80	700mSIPHEX1_12	K06940	1
700mSIPHEX1_12_scaffold_14_c1_81	700mSIPHEX1_12	K03088	11
700mSIPHEX1_12_scaffold_14_c1_85	700mSIPHEX1_12	K03321	2
700mSIPHEX1_12_scaffold_14_c1_86	700mSIPHEX1_12	K11927	1
700mSIPHEX1_12_scaffold_14_c1_88	700mSIPHEX1_12	K01586	1
700mSIPHEX1_12_scaffold_14_c1_91	700mSIPHEX1_12	K06911	2
700mSIPHEX1_12_scaffold_14_c1_92	700mSIPHEX1_12	K09747	1
700mSIPHEX1_12_scaffold_14_c1_93	700mSIPHEX1_12	K01354	1
700mSIPHEX1_12_scaffold_14_c1_94	700mSIPHEX1_12	K01697	2
700mSIPHEX1_12_scaffold_14_c1_98	700mSIPHEX1_12	K06950	3
700mSIPHEX1_12_scaffold_21_c1_10	700mSIPHEX1_12	K06891	1
700mSIPHEX1_12_scaffold_21_c1_104	700mSIPHEX1_12	K03631	1
700mSIPHEX1_12_scaffold_21_c1_106	700mSIPHEX1_12	K13038	1
700mSIPHEX1_12_scaffold_21_c1_108	700mSIPHEX1_12	K05807	1
700mSIPHEX1_12_scaffold_21_c1_109	700mSIPHEX1_12	K01714	1
700mSIPHEX1_12_scaffold_21_c1_11	700mSIPHEX1_12	K01903	1
700mSIPHEX1_12_scaffold_21_c1_114	700mSIPHEX1_12	K01972	1
700mSIPHEX1_12_scaffold_21_c1_115	700mSIPHEX1_12	K22522	1
700mSIPHEX1_12_scaffold_21_c1_116	700mSIPHEX1_12	K02493	1
700mSIPHEX1_12_scaffold_21_c1_117	700mSIPHEX1_12	K03828	1
700mSIPHEX1_12_scaffold_21_c1_118	700mSIPHEX1_12	K11752	1
700mSIPHEX1_12_scaffold_21_c1_121	700mSIPHEX1_12	K07107	3
700mSIPHEX1_12_scaffold_21_c1_122	700mSIPHEX1_12	K02313	1
700mSIPHEX1_12_scaffold_21_c1_123	700mSIPHEX1_12	K07095	1
700mSIPHEX1_12_scaffold_21_c1_124	700mSIPHEX1_12	K06173	1
700mSIPHEX1_12_scaffold_21_c1_125	700mSIPHEX1_12	K18890	1
700mSIPHEX1_12_scaffold_21_c1_129	700mSIPHEX1_12	K18672	1
700mSIPHEX1_12_scaffold_21_c1_133	700mSIPHEX1_12	K04079	1
700mSIPHEX1_12_scaffold_21_c1_140	700mSIPHEX1_12	K06207	1
700mSIPHEX1_12_scaffold_21_c1_141	700mSIPHEX1_12	K01887	1
700mSIPHEX1_12_scaffold_21_c1_144	700mSIPHEX1_12	K09808	3
700mSIPHEX1_12_scaffold_21_c1_144	700mSIPHEX1_12	K02004	10
700mSIPHEX1_12_scaffold_21_c1_146	700mSIPHEX1_12	K03797	4
700mSIPHEX1_12_scaffold_21_c1_152	700mSIPHEX1_12	K09760	1
700mSIPHEX1_12_scaffold_21_c1_158	700mSIPHEX1_12	K02914	1
700mSIPHEX1_12_scaffold_21_c1_162	700mSIPHEX1_12	K07090	5
700mSIPHEX1_12_scaffold_21_c1_163	700mSIPHEX1_12	K08307	2
700mSIPHEX1_12_scaffold_21_c1_166	700mSIPHEX1_12	K18707	1
700mSIPHEX1_12_scaffold_21_c1_167	700mSIPHEX1_12	K02035	1
700mSIPHEX1_12_scaffold_21_c1_171	700mSIPHEX1_12	K09940	2
700mSIPHEX1_12_scaffold_21_c1_172	700mSIPHEX1_12	K10947	1
700mSIPHEX1_12_scaffold_21_c1_173	700mSIPHEX1_12	K03973	1
700mSIPHEX1_12_scaffold_21_c1_176	700mSIPHEX1_12	K21162	6
700mSIPHEX1_12_scaffold_21_c1_177	700mSIPHEX1_12	K00384	1
700mSIPHEX1_12_scaffold_21_c1_178	700mSIPHEX1_12	K21430	1
700mSIPHEX1_12_scaffold_21_c1_185	700mSIPHEX1_12	K18201	1
700mSIPHEX1_12_scaffold_21_c1_186	700mSIPHEX1_12	K07052	8
700mSIPHEX1_12_scaffold_21_c1_193	700mSIPHEX1_12	K21401	1
700mSIPHEX1_12_scaffold_21_c1_196	700mSIPHEX1_12	K00876	1
700mSIPHEX1_12_scaffold_21_c1_2	700mSIPHEX1_12	K00796	1
700mSIPHEX1_12_scaffold_21_c1_200	700mSIPHEX1_12	K01847	1
700mSIPHEX1_12_scaffold_21_c1_203	700mSIPHEX1_12	K03496	1
700mSIPHEX1_12_scaffold_21_c1_204	700mSIPHEX1_12	K03497	3
700mSIPHEX1_12_scaffold_21_c1_206	700mSIPHEX1_12	K00215	1
700mSIPHEX1_12_scaffold_21_c1_207	700mSIPHEX1_12	K03100	1
700mSIPHEX1_12_scaffold_21_c1_209	700mSIPHEX1_12	K18353	2
700mSIPHEX1_12_scaffold_21_c1_210	700mSIPHEX1_12	K07059	2
700mSIPHEX1_12_scaffold_21_c1_211	700mSIPHEX1_12	K07059	2
700mSIPHEX1_12_scaffold_21_c1_212	700mSIPHEX1_12	K03572	1
700mSIPHEX1_12_scaffold_21_c1_214	700mSIPHEX1_12	K00794	1
700mSIPHEX1_12_scaffold_21_c1_216	700mSIPHEX1_12	K03629	1
700mSIPHEX1_12_scaffold_21_c1_219	700mSIPHEX1_12	K15973	1
700mSIPHEX1_12_scaffold_21_c1_221	700mSIPHEX1_12	K01657	1
700mSIPHEX1_12_scaffold_21_c1_222	700mSIPHEX1_12	K01658	1
700mSIPHEX1_12_scaffold_21_c1_224	700mSIPHEX1_12	K00766	1
700mSIPHEX1_12_scaffold_21_c1_227	700mSIPHEX1_12	K01696	1
700mSIPHEX1_12_scaffold_21_c1_228	700mSIPHEX1_12	K01695	1
700mSIPHEX1_12_scaffold_21_c1_230	700mSIPHEX1_12	K00954	1
700mSIPHEX1_12_scaffold_21_c1_231	700mSIPHEX1_12	K01921	1
700mSIPHEX1_12_scaffold_21_c1_233	700mSIPHEX1_12	K06180	1
700mSIPHEX1_12_scaffold_21_c1_236	700mSIPHEX1_12	K03498	1
700mSIPHEX1_12_scaffold_21_c1_237	700mSIPHEX1_12	K03499	1
700mSIPHEX1_12_scaffold_21_c1_238	700mSIPHEX1_12	K03183	1
700mSIPHEX1_12_scaffold_21_c1_240	700mSIPHEX1_12	K03437	1
700mSIPHEX1_12_scaffold_21_c1_242	700mSIPHEX1_12	K01624	1
700mSIPHEX1_12_scaffold_21_c1_243	700mSIPHEX1_12	K01963	1
700mSIPHEX1_12_scaffold_21_c1_244	700mSIPHEX1_12	K02523	1
700mSIPHEX1_12_scaffold_21_c1_246	700mSIPHEX1_12	K06941	1
700mSIPHEX1_12_scaffold_21_c1_247	700mSIPHEX1_12	K07568	1
700mSIPHEX1_12_scaffold_21_c1_248	700mSIPHEX1_12	K00800	1
700mSIPHEX1_12_scaffold_21_c1_255	700mSIPHEX1_12	K07560	1
700mSIPHEX1_12_scaffold_21_c1_256	700mSIPHEX1_12	K06949	1
700mSIPHEX1_12_scaffold_21_c1_258	700mSIPHEX1_12	K04516	1
700mSIPHEX1_12_scaffold_21_c1_259	700mSIPHEX1_12	K04517	1
700mSIPHEX1_12_scaffold_21_c1_262	700mSIPHEX1_12	K25152	1
700mSIPHEX1_12_scaffold_21_c1_262	700mSIPHEX1_12	K01990	4
700mSIPHEX1_12_scaffold_21_c1_266	700mSIPHEX1_12	K00869	1
700mSIPHEX1_12_scaffold_21_c1_268	700mSIPHEX1_12	K03307	4
700mSIPHEX1_12_scaffold_21_c1_276	700mSIPHEX1_12	K00826	2
700mSIPHEX1_12_scaffold_21_c1_278	700mSIPHEX1_12	K15633	1
700mSIPHEX1_12_scaffold_21_c1_28	700mSIPHEX1_12	K01183	1
700mSIPHEX1_12_scaffold_21_c1_282	700mSIPHEX1_12	K01265	1
700mSIPHEX1_12_scaffold_21_c1_285	700mSIPHEX1_12	K03734	1
700mSIPHEX1_12_scaffold_21_c1_287	700mSIPHEX1_12	K23424	2
700mSIPHEX1_12_scaffold_21_c1_290	700mSIPHEX1_12	K02805	1
700mSIPHEX1_12_scaffold_21_c1_291	700mSIPHEX1_12	K00351	1
700mSIPHEX1_12_scaffold_21_c1_292	700mSIPHEX1_12	K00350	1
700mSIPHEX1_12_scaffold_21_c1_293	700mSIPHEX1_12	K00349	1
700mSIPHEX1_12_scaffold_21_c1_294	700mSIPHEX1_12	K00348	1
700mSIPHEX1_12_scaffold_21_c1_295	700mSIPHEX1_12	K00347	1
700mSIPHEX1_12_scaffold_21_c1_296	700mSIPHEX1_12	K00346	1
700mSIPHEX1_12_scaffold_21_c1_299	700mSIPHEX1_12	K10106	2
700mSIPHEX1_12_scaffold_21_c1_300	700mSIPHEX1_12	K16091	2
700mSIPHEX1_12_scaffold_21_c1_300	700mSIPHEX1_12	K02014	8
700mSIPHEX1_12_scaffold_21_c1_304	700mSIPHEX1_12	K06195	1
700mSIPHEX1_12_scaffold_21_c1_307	700mSIPHEX1_12	K00294	1
700mSIPHEX1_12_scaffold_21_c1_31	700mSIPHEX1_12	K06384	1
700mSIPHEX1_12_scaffold_21_c1_310	700mSIPHEX1_12	K00297	1
700mSIPHEX1_12_scaffold_21_c1_311	700mSIPHEX1_12	K00548	2
700mSIPHEX1_12_scaffold_21_c1_312	700mSIPHEX1_12	K00548	2
700mSIPHEX1_12_scaffold_21_c1_314	700mSIPHEX1_12	K00641	1
700mSIPHEX1_12_scaffold_21_c1_315	700mSIPHEX1_12	K01740	1
700mSIPHEX1_12_scaffold_21_c1_317	700mSIPHEX1_12	K00789	1
700mSIPHEX1_12_scaffold_21_c1_318	700mSIPHEX1_12	K18159	1
700mSIPHEX1_12_scaffold_21_c1_325	700mSIPHEX1_12	K15519	1
700mSIPHEX1_12_scaffold_21_c1_327	700mSIPHEX1_12	K15987	1
700mSIPHEX1_12_scaffold_21_c1_328	700mSIPHEX1_12	K01507	2
700mSIPHEX1_12_scaffold_21_c1_330	700mSIPHEX1_12	K00162	1
700mSIPHEX1_12_scaffold_21_c1_331	700mSIPHEX1_12	K03521	1
700mSIPHEX1_12_scaffold_21_c1_332	700mSIPHEX1_12	K03522	1
700mSIPHEX1_12_scaffold_21_c1_333	700mSIPHEX1_12	K08999	1
700mSIPHEX1_12_scaffold_21_c1_334	700mSIPHEX1_12	K03317	1
700mSIPHEX1_12_scaffold_21_c1_339	700mSIPHEX1_12	K00560	1
700mSIPHEX1_12_scaffold_21_c1_343	700mSIPHEX1_12	K18911	1
700mSIPHEX1_12_scaffold_21_c1_347	700mSIPHEX1_12	K01556	1
700mSIPHEX1_12_scaffold_21_c1_348	700mSIPHEX1_12	K07734	1
700mSIPHEX1_12_scaffold_21_c1_349	700mSIPHEX1_12	K00486	1
700mSIPHEX1_12_scaffold_21_c1_35	700mSIPHEX1_12	K03924	4
700mSIPHEX1_12_scaffold_21_c1_350	700mSIPHEX1_12	K15067	1
700mSIPHEX1_12_scaffold_21_c1_350	700mSIPHEX1_12	K09022	3
700mSIPHEX1_12_scaffold_21_c1_351	700mSIPHEX1_12	K10217	1
700mSIPHEX1_12_scaffold_21_c1_354	700mSIPHEX1_12	K00588	1
700mSIPHEX1_12_scaffold_21_c1_356	700mSIPHEX1_12	K19302	2
700mSIPHEX1_12_scaffold_21_c1_357	700mSIPHEX1_12	K03116	2
