MEROPS_family	domain_name	5mSIPHEX1_0	5mSIPHEX1_1	5mSIPHEX1_10	5mSIPHEX1_11	5mSIPHEX1_13	5mSIPHEX1_15	5mSIPHEX1_18	5mSIPHEX1_19	5mSIPHEX1_2	5mSIPHEX1_25	5mSIPHEX1_26	5mSIPHEX1_32	5mSIPHEX1_33	5mSIPHEX1_37	5mSIPHEX1_8	5mSIPHEX1_9	5mSIPHEX2_10	5mSIPHEX2_14	5mSIPHEX2_16	5mSIPHEX2_18	5mSIPHEX2_25	5mSIPHEX2_3	5mSIPHEX2_5	5mSIPHEX2_7	700mSIPHEX1_0	700mSIPHEX1_1	700mSIPHEX1_12	700mSIPHEX1_15	700mSIPHEX1_17	700mSIPHEX1_18	700mSIPHEX1_2	700mSIPHEX1_20	700mSIPHEX1_3	700mSIPHEX1_8	700mSIPHEX2_13	700mSIPHEX2_14	700mSIPHEX2_16	700mSIPHEX2_21	700mSIPHEX2_22	700mSIPHEX2_23	700mSIPHEX2_24	700mSIPHEX2_9
MER1317728	family S14 unassigned peptidases | S14.UPW	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER1317915	family S14 unassigned peptidases | S14.UPW	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER1325104	family S16 unassigned peptidases | S16.UPW	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER1329716	family S24 unassigned peptidases | S24.UPW	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MER1334578	subfamily S26A unassigned peptidases | S26.UPA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MER1342245	family S33 unassigned peptidases | S33.UPW	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER1342423	family S33 unassigned peptidases | S33.UPW	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER1347593	subfamily S41A unassigned peptidases | S41.UPA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MER1347888	subfamily S41A unassigned peptidases | S41.UPA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MER0018593	Lon-A peptidase | S16.001	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0047831	family M3 unassigned peptidases | M03.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0047836	repressor LexA | S24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0049029	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0049042	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0049111	peptidase Clp | S14.001	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
MER0055520	family M3 unassigned peptidases | M03.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0055528	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0060756	C-terminal processing peptidase-3 | S41.004	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0060870	CodW component of CodWX peptidase | T01.007	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0062291	C-terminal processing peptidase-3 | S41.004	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0068780	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0068791	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0068804	family M38 non-peptidase homologues | M38.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0068816	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0068830	YeiG protein | S09.A39	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0083249	methionyl aminopeptidase 1 | M24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0093408	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0093454	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0105177	C-terminal processing peptidase-3 | S41.004	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0105212	C-terminal processing peptidase-3 | S41.004	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0105451	C-terminal processing peptidase-3 | S41.004	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0111874	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0117018	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0119695	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0120085	family M41 unassigned peptidases | M41.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0122050	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0124510	C-terminal processing peptidase-3 | S41.004	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0124809	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0125849	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0126352	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0126405	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0126635	repressor LexA | S24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0137215	repressor LexA | S24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0137634	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0138545	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0138645	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0139555	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0139895	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0140005	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0140044	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0140143	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0140520	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0141006	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0142380	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0143766	C-terminal processing peptidase-3 | S41.004	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0144101	HslV component of HslUV peptidase | T01.006	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0159447	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0159565	family M41 unassigned peptidases | M41.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0160060	subfamily M15A non-peptidase homologues | M15.UNA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0160320	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0160437	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0161280	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0161714	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0163259	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0164086	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0164785	subfamily M24B non-peptidase homologues | M24.UNB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0165140	subfamily M23B non-peptidase homologues | M23.UNB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0166196	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0166292	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0167169	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0168196	repressor LexA | S24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0168825	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0169517	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0169613	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0170917	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0170972	family M15 non-peptidase homologues | M15.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0171836	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0171879	subfamily M15A non-peptidase homologues | M15.UNA	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0172757	subfamily M23B non-peptidase homologues | M23.UNB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0172758	family C56 non-peptidase homologues | C56.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0175479	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0178221	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0178762	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0180215	family M24 non-peptidase homologues | M24.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0180438	repressor LexA | S24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0180766	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0189784	subfamily M23B non-peptidase homologues | M23.UNB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0202999	subfamily M23B non-peptidase homologues | M23.UNB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0203757	peptidase Clp | S14.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0228479	family M3 unassigned peptidases | M03.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0237698	subfamily S41A unassigned peptidases | S41.UPA	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0252974	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0253067	DNA repair protein RadA | S16.A04	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0299397	peptidase Clp | S14.001	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
MER0341513	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0341583	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0341617	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0341658	family M19 non-peptidase homologues | M19.UNW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0341834	family M19 unassigned peptidases | M19.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0342607	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0342635	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0342644	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0342670	subfamily M3B unassigned peptidases | M03.UPB	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0362149	FtsH peptidase | M41.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0371964	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0372100	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0372114	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0372266	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0372372	family M20D unassigned peptidases | M20.UPD	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0375572	repressor LexA | S24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0375723	repressor LexA | S24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0388481	Mername-AA292 peptidase | M23.009	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0388489	Mername-AA292 peptidase | M23.009	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0398522	methionyl aminopeptidase 1 | M24.001	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0442172	family C26 unassigned peptidases | C26.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0442273	family C26 unassigned peptidases | C26.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0442479	family C26 unassigned peptidases | C26.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0451248	family C26 unassigned peptidases | C26.UPW	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0463664	subfamily C82A unassigned peptidases | C82.UPA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER0474423	DNA repair protein RadA | S16.A04	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0474863	subfamily M20A unassigned peptidases | M20.UPA	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
MER0475150	DNA repair protein RadA | S16.A04	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
